Ciment,Argile,Alumine,Verre,Chamotte,Conductivité thermique,Résistance Mécanique
5.57,9.86,37.47,27.63,19.48,1.05,16.91
5.79,7.84,36.8,30.0,19.22,1.05,16.91
7.22,9.14,35.87,27.55,20.0,1.05,16.91
5.75,8.43,37.28,29.78,18.76,1.05,16.91
5.64,9.43,36.77,28.09,20.0,1.05,16.91
7.15,9.68,35.84,28.34,19.0,1.05,16.91
6.22,8.47,35.83,29.76,19.73,1.05,16.91
6.87,10.0,36.37,27.59,18.97,1.05,16.91
5.5,8.68,36.26,30.0,18.85,1.05,16.91
6.38,9.61,35.79,28.95,19.28,1.05,16.91
5.09,10.0,36.84,28.67,19.38,1.05,16.91
6.3,8.1,37.32,29.38,18.9,1.05,16.91
6.76,7.53,36.32,30.0,19.16,1.05,16.91
6.92,7.83,37.23,27.95,20.0,1.05,16.91
5.53,8.54,35.63,30.0,20.0,1.05,16.91
5.34,9.65,37.24,28.68,19.09,1.05,16.91
5.34,7.86,37.07,30.0,19.52,1.05,16.91
6.7,8.09,37.44,28.15,19.62,1.05,16.91
14.66,7.18,35.0,24.39,18.76,1.05,15.81
14.97,6.32,36.76,22.61,19.34,1.05,15.81
12.77,7.31,36.41,23.26,20.0,1.05,15.81
13.33,7.31,36.53,22.61,20.0,1.05,15.81
13.89,6.57,35.81,24.97,18.76,1.05,15.81
13.97,6.42,36.21,24.24,19.16,1.05,15.81
12.96,6.82,37.33,23.33,19.56,1.05,15.81
13.84,7.02,35.54,24.33,19.26,1.05,15.81
13.1,7.04,37.0,23.23,19.65,1.05,15.81
13.8,6.58,36.52,23.86,19.24,1.05,15.81
12.79,7.11,37.26,23.24,19.6,1.05,15.81
13.74,6.63,37.13,22.74,19.76,1.05,15.81
13.38,6.33,36.91,23.79,19.59,1.05,15.81
13.06,6.62,36.5,24.41,19.41,1.05,15.81
14.43,6.69,37.04,22.81,19.04,1.05,15.81
14.05,6.56,37.08,22.84,19.47,1.05,15.81
12.51,7.34,36.03,24.75,19.37,1.05,15.81
14.67,6.94,35.75,22.96,19.68,1.05,15.81
13.58,6.45,36.28,23.56,20.0,1.05,15.81
14.17,6.46,36.25,24.36,18.76,1.05,15.81
13.36,6.68,37.08,23.89,18.99,1.05,15.81
13.35,7.32,35.46,24.78,19.09,1.05,15.81
12.99,7.43,36.18,24.39,19.01,1.05,15.81
7.4,7.23,36.31,30.0,18.91,1.06,15.37
7.36,6.75,37.32,28.26,20.0,1.06,15.37
6.64,7.02,36.8,30.0,19.39,1.06,15.37
7.35,7.36,37.45,28.67,19.18,1.06,15.37
6.97,7.19,37.1,28.55,20.0,1.06,15.37
6.9,5.52,37.37,30.0,19.82,1.06,15.26
6.48,6.13,37.37,29.87,20.0,1.06,15.26
6.74,5.94,37.24,30.0,19.94,1.06,15.26
7.15,5.8,37.15,30.0,19.31,1.06,15.26
7.42,6.22,37.13,28.98,20.0,1.06,15.26
7.01,6.04,37.43,30.0,18.91,1.06,15.26
6.75,5.49,37.28,30.0,20.0,1.06,15.26
12.77,5.35,38.78,25.02,18.08,1.07,18.98
13.22,5.0,39.22,25.08,17.64,1.07,18.98
12.65,5.0,38.65,26.09,17.75,1.07,18.98
12.86,5.0,39.15,25.03,18.32,1.07,18.98
12.85,5.66,38.35,25.19,17.95,1.07,18.98
13.16,5.26,38.09,25.32,18.16,1.07,18.98
12.58,5.06,39.08,25.6,17.67,1.07,18.98
12.56,5.18,37.92,26.33,18.0,1.07,18.98
12.82,5.2,38.71,25.15,18.11,1.07,18.98
13.67,5.03,37.54,25.51,18.26,1.07,18.98
12.99,5.07,37.9,26.09,17.95,1.07,18.98
12.77,5.5,38.79,25.26,17.68,1.07,18.98
12.78,5.62,38.58,25.32,17.69,1.07,18.98
12.54,5.27,39.55,25.1,17.55,1.07,18.98
13.44,5.8,37.68,25.14,17.94,1.07,18.98
12.6,5.57,37.87,25.97,17.99,1.07,18.98
13.19,6.18,36.59,26.45,17.6,1.07,15.5
13.84,5.18,35.38,27.23,18.37,1.07,15.5
13.98,5.53,36.64,25.83,18.02,1.07,15.5
12.96,6.21,36.48,25.78,18.57,1.07,15.5
12.86,5.66,36.66,27.19,17.63,1.07,15.5
14.27,5.0,36.43,26.61,17.85,1.07,15.5
13.12,5.03,36.96,26.84,18.05,1.07,15.5
13.55,5.55,35.78,26.76,18.37,1.07,15.5
13.34,5.91,35.83,26.69,18.23,1.07,15.5
13.44,5.31,36.31,26.25,18.69,1.07,15.5
12.9,5.81,37.28,26.38,17.64,1.07,15.5
12.96,5.08,37.42,25.98,18.57,1.07,15.5
13.85,5.64,35.59,27.27,17.66,1.07,15.5
13.59,5.0,36.99,26.53,18.05,1.07,15.5
13.32,6.23,36.64,25.94,17.88,1.07,15.5
14.27,6.07,36.03,25.87,17.76,1.07,15.5
13.67,5.8,36.87,25.28,18.38,1.07,15.5
13.26,5.83,36.94,26.39,17.59,1.07,15.5
14.01,5.78,35.0,27.42,17.91,1.07,15.5
14.22,6.06,35.16,26.39,18.16,1.07,15.5
12.7,5.65,36.8,27.01,17.85,1.07,15.5
13.03,5.65,37.0,26.3,18.02,1.07,15.5
14.54,5.31,36.85,25.34,17.96,1.07,15.5
14.06,5.15,36.67,25.48,18.63,1.07,15.5
14.97,5.45,36.05,25.97,17.55,1.07,15.5
13.29,5.2,36.82,27.11,17.57,1.07,15.5
13.5,5.96,35.25,26.71,18.57,1.07,15.5
13.76,5.39,35.39,26.87,18.58,1.07,15.5
12.67,5.39,37.1,27.29,17.55,1.07,15.5
13.38,5.96,35.79,27.17,17.7,1.07,15.5
13.37,5.55,35.2,27.45,18.43,1.07,15.5
12.69,5.65,37.5,26.3,17.85,1.07,15.5
13.15,5.56,36.42,26.79,18.08,1.07,15.5
13.4,5.41,36.76,25.81,18.62,1.07,15.5
13.09,5.52,37.05,26.14,18.19,1.07,15.5
13.35,5.54,36.96,25.85,18.31,1.07,15.5
13.05,5.68,37.12,26.32,17.83,1.07,15.5
13.19,6.18,37.28,25.17,18.17,1.07,15.5
12.97,6.15,36.54,26.34,18.0,1.07,15.5
14.18,5.46,35.84,26.07,18.46,1.07,15.5
14.31,5.67,37.38,24.67,17.97,1.08,15.5
14.9,5.3,36.97,24.93,17.9,1.08,15.5
13.98,5.92,36.54,25.0,18.57,1.08,15.5
14.82,6.02,36.96,24.34,17.85,1.08,15.5
15.0,5.55,36.15,24.54,18.35,1.08,15.5
14.87,6.17,36.99,23.8,18.18,1.08,15.5
14.7,5.55,37.31,23.92,18.52,1.08,15.5
14.15,5.95,37.35,23.99,18.56,1.08,15.5
13.86,6.02,37.28,24.49,18.35,1.08,15.5
13.35,5.5,40.24,23.38,17.53,1.09,19.11
13.01,5.26,40.71,22.53,18.48,1.09,19.11
12.62,5.0,41.49,22.95,18.29,1.09,19.11
12.52,5.64,41.56,22.64,17.64,1.09,19.11
12.52,5.0,40.39,24.37,17.85,1.09,19.11
13.47,5.28,40.53,23.17,17.55,1.09,19.11
12.88,5.57,40.5,23.01,18.03,1.09,19.11
12.73,5.22,40.11,24.26,17.68,1.09,19.11
12.58,5.92,41.2,22.61,17.69,1.09,19.11
13.56,5.47,40.04,22.74,18.19,1.09,19.11
13.34,5.03,41.12,22.61,17.9,1.09,19.11
13.3,5.95,40.49,22.68,17.58,1.09,19.11
12.55,5.65,39.86,23.2,18.74,1.09,19.09
13.83,5.82,39.78,22.75,17.82,1.09,19.09
12.93,5.88,38.78,24.14,18.26,1.09,19.09
14.42,5.81,38.48,23.7,17.58,1.09,19.09
14.12,5.63,37.67,24.58,18.0,1.09,19.09
13.28,5.98,39.26,23.63,17.85,1.09,19.09
13.44,5.91,39.42,22.71,18.52,1.09,19.09
12.87,5.05,39.54,24.0,18.54,1.09,19.09
13.27,5.93,38.77,23.38,18.63,1.09,19.09
12.65,5.86,39.08,23.7,18.71,1.09,19.09
13.58,5.7,38.63,24.08,18.0,1.09,19.09
14.84,5.32,37.55,24.6,17.68,1.09,19.09
13.44,5.83,39.44,22.72,18.57,1.09,19.09
14.75,5.22,39.9,22.52,17.62,1.09,19.09
13.36,5.0,39.39,24.07,18.33,1.09,19.09
15.0,5.67,38.1,22.94,18.22,1.09,19.09
13.51,6.0,38.56,23.47,18.46,1.09,19.09
14.39,5.76,38.02,23.51,18.31,1.09,19.09
14.76,5.61,39.05,23.04,17.55,1.09,19.09
12.93,5.36,39.95,23.68,18.08,1.09,19.09
14.58,5.22,38.05,24.11,18.04,1.09,19.09
13.58,5.94,38.14,24.66,17.67,1.09,19.09
14.25,5.54,38.84,23.32,18.05,1.09,19.09
13.43,5.6,38.19,24.2,18.59,1.09,19.09
13.02,6.22,38.51,24.5,17.76,1.09,19.09
12.55,5.76,39.07,24.26,18.36,1.09,19.09
14.2,5.62,39.06,22.66,18.45,1.09,19.09
13.48,5.11,39.14,24.7,17.56,1.09,19.09
13.19,5.0,39.77,23.58,18.64,1.09,19.09
13.28,6.18,38.85,23.56,18.13,1.09,19.09
14.32,5.0,39.75,23.39,17.58,1.09,19.09
12.74,5.59,39.68,24.48,17.51,1.09,19.09
14.56,5.93,38.19,23.34,17.98,1.09,19.09
14.24,5.8,38.92,22.52,18.53,1.09,19.09
13.95,5.5,37.69,24.47,18.38,1.09,19.09
12.55,5.45,39.31,24.79,17.9,1.09,19.09
13.45,5.92,38.65,23.71,18.26,1.09,19.09
14.45,5.38,37.53,24.58,18.06,1.09,19.09
12.62,5.0,39.44,24.57,18.54,1.09,19.09
12.63,5.13,39.02,24.76,18.46,1.09,19.09
13.9,5.46,38.67,23.91,18.06,1.09,19.09
13.48,5.17,38.29,24.3,18.75,1.09,19.09
14.02,5.68,39.51,23.02,17.77,1.09,19.09
11.03,7.85,35.46,27.63,18.04,1.09,16.35
10.98,8.31,35.0,28.21,18.42,1.09,16.35
10.37,8.62,35.47,27.73,17.8,1.09,16.35
12.26,7.52,35.0,27.74,17.61,1.09,16.35
11.19,8.63,35.0,27.87,17.63,1.09,16.35
10.43,8.26,35.18,27.6,18.53,1.09,16.35
10.53,7.97,35.0,28.05,18.63,1.09,16.35
12.21,8.57,35.0,27.8,17.63,1.09,16.35
10.36,8.48,35.08,27.9,18.18,1.09,16.35
11.43,7.67,35.0,28.83,17.97,1.09,16.35
10.75,7.61,35.7,28.39,17.54,1.09,16.35
11.98,7.98,35.0,27.56,18.03,1.09,16.35
14.42,5.86,35.09,25.41,19.23,1.09,15.48
13.84,6.15,35.18,25.91,18.91,1.09,15.48
14.53,5.56,35.0,26.25,18.86,1.09,15.48
13.89,5.07,35.51,26.01,19.53,1.09,15.48
12.55,5.84,37.35,25.3,18.95,1.09,15.48
13.58,5.93,35.0,27.14,19.18,1.09,15.48
12.54,5.0,36.65,26.92,18.94,1.09,15.48
13.03,6.2,36.1,25.28,19.39,1.09,15.48
13.93,5.68,35.65,25.33,19.41,1.09,15.48
12.78,5.4,37.43,25.19,19.19,1.09,15.48
12.62,5.0,37.01,26.55,18.82,1.09,15.48
14.46,5.53,36.05,25.03,18.92,1.09,15.48
12.67,6.12,36.2,25.94,19.09,1.09,15.48
12.62,7.18,37.35,26.35,16.5,1.1,16.56
13.43,7.48,35.35,27.3,16.43,1.1,16.56
14.0,7.33,36.56,25.63,16.49,1.1,16.56
14.28,6.51,36.79,26.02,16.4,1.1,16.56
13.02,6.58,37.29,26.56,16.56,1.1,16.56
14.88,6.4,35.53,25.91,17.28,1.1,16.56
14.75,7.27,37.48,24.17,16.32,1.1,16.56
12.53,7.44,36.77,26.58,16.69,1.1,16.56
12.99,6.69,36.94,26.54,16.84,1.1,16.56
13.32,7.25,37.32,24.84,17.26,1.1,16.56
13.24,7.47,36.38,26.02,16.91,1.1,16.56
12.68,7.0,37.03,26.39,16.89,1.1,16.56
12.93,7.38,36.49,25.85,17.35,1.1,16.56
13.37,6.65,37.44,26.18,16.37,1.1,16.56
13.46,6.81,36.13,26.74,16.87,1.1,16.56
14.31,7.17,35.18,26.11,17.23,1.1,16.56
12.62,6.94,37.38,25.66,17.4,1.1,16.56
14.55,7.29,36.01,25.32,16.83,1.1,16.56
13.02,7.0,36.58,26.94,16.47,1.1,16.56
12.78,6.93,36.27,27.35,16.67,1.1,16.56
13.4,6.27,36.59,27.41,16.33,1.1,16.56
14.15,7.22,36.25,25.71,16.66,1.1,16.56
13.28,6.94,37.13,25.89,16.76,1.1,16.56
13.14,6.99,35.36,27.04,17.46,1.1,16.56
14.29,6.42,36.79,26.01,16.5,1.1,16.56
14.44,6.62,35.99,26.22,16.74,1.1,16.56
13.17,6.61,36.47,26.48,17.26,1.1,16.56
13.26,6.72,35.93,26.9,17.18,1.1,16.56
13.53,7.17,37.1,25.63,16.57,1.1,16.56
13.01,7.13,36.03,26.41,17.41,1.1,16.56
12.69,6.34,36.34,27.28,17.36,1.1,16.56
14.16,6.95,37.28,24.32,17.29,1.1,16.56
13.03,6.99,36.57,26.01,17.4,1.1,16.56
14.17,7.42,36.99,24.83,16.59,1.1,16.56
13.28,6.39,36.94,26.42,16.97,1.1,16.56
13.23,7.32,35.81,26.95,16.69,1.1,16.56
15.0,6.99,37.32,23.19,17.26,1.1,16.56
14.29,7.01,35.29,26.32,17.09,1.1,16.56
13.27,7.5,35.5,27.14,16.6,1.1,16.56
14.33,7.49,37.29,23.69,17.2,1.1,16.56
14.12,7.2,37.01,24.7,16.97,1.1,16.56
13.79,7.24,37.42,24.45,17.1,1.1,16.56
8.29,8.2,37.0,28.74,17.76,1.1,16.42
9.53,8.23,35.73,28.24,18.27,1.1,16.42
8.27,8.95,36.06,28.78,17.94,1.1,16.42
9.3,7.66,36.78,28.6,17.66,1.1,16.42
7.56,8.86,37.22,27.86,18.49,1.1,16.42
8.9,7.97,36.68,27.82,18.64,1.1,16.42
9.41,9.23,35.15,28.57,17.64,1.1,16.42
7.52,8.99,37.21,28.27,18.0,1.1,16.42
8.43,9.25,35.16,28.64,18.51,1.1,16.42
8.96,8.43,35.83,28.95,17.84,1.1,16.42
7.65,8.85,36.23,29.07,18.19,1.1,16.42
7.77,9.78,35.3,28.73,18.42,1.1,16.42
7.98,9.23,36.76,28.32,17.72,1.1,16.42
8.2,9.44,35.35,28.28,18.74,1.1,16.42
8.1,8.25,36.82,28.11,18.72,1.1,16.42
8.21,8.75,37.04,27.91,18.08,1.1,16.42
8.44,9.35,36.24,28.05,17.91,1.1,16.42
7.87,8.94,36.66,28.67,17.86,1.1,16.42
9.56,8.74,36.47,27.72,17.51,1.1,16.42
8.89,9.57,35.44,28.55,17.55,1.1,16.42
9.23,7.66,36.45,28.69,17.98,1.1,16.42
7.93,9.36,36.54,27.76,18.4,1.1,16.42
9.19,9.78,35.0,28.95,17.6,1.1,16.42
8.8,8.3,37.15,28.21,17.55,1.1,16.42
9.24,7.99,36.04,28.64,18.09,1.1,16.42
8.21,9.08,36.66,28.44,17.61,1.1,16.42
8.79,8.78,36.0,27.92,18.51,1.1,16.42
8.05,8.41,36.25,29.31,17.98,1.1,16.42
8.35,8.09,37.0,28.21,18.35,1.1,16.42
9.08,9.25,36.05,28.04,17.57,1.1,16.42
7.61,9.62,36.56,28.54,17.68,1.1,16.42
8.09,8.5,36.74,28.44,18.22,1.1,16.42
8.89,7.71,37.09,27.97,18.33,1.1,16.42
9.97,8.21,36.58,27.68,17.57,1.1,16.42
8.02,8.89,37.28,27.8,18.01,1.1,16.42
8.93,9.64,36.11,27.65,17.67,1.1,16.42
9.03,8.88,35.12,28.57,18.4,1.1,16.42
8.05,8.93,35.84,29.41,17.77,1.1,16.42
9.63,8.54,35.04,29.0,17.79,1.1,16.42
9.03,8.18,36.79,27.61,18.4,1.1,16.42
11.83,9.43,35.0,27.69,17.55,1.1,16.35
11.19,9.38,35.0,27.79,18.18,1.1,16.35
14.55,6.25,35.0,24.84,19.42,1.1,15.48
14.15,6.11,37.34,23.56,18.84,1.1,15.48
14.4,5.55,36.77,24.15,19.13,1.1,15.48
12.81,5.75,37.41,25.0,19.03,1.1,15.48
13.77,5.92,36.96,24.46,18.9,1.1,15.48
14.13,5.8,35.74,24.71,19.61,1.1,15.48
13.66,5.98,37.45,22.85,20.0,1.1,15.48
13.28,5.84,37.3,24.8,18.78,1.1,15.48
13.76,5.33,37.29,24.32,19.3,1.1,15.48
13.94,5.85,35.47,24.86,19.88,1.1,15.48
13.59,5.92,37.33,24.36,18.8,1.1,15.48
13.29,5.32,37.14,24.18,20.0,1.1,15.48
14.34,6.16,36.2,24.37,18.92,1.1,15.48
13.78,6.07,37.34,23.01,19.8,1.1,15.48
14.96,5.51,35.88,23.44,20.0,1.1,15.48
14.54,5.47,36.58,23.72,19.7,1.1,15.48
14.81,5.61,36.71,22.81,20.0,1.1,15.48
12.73,5.55,37.64,25.09,18.99,1.11,18.68
12.85,5.18,37.75,25.36,18.86,1.11,18.68
9.59,7.08,36.37,28.36,18.6,1.11,14.94
7.59,7.27,37.1,30.0,17.81,1.11,14.94
9.73,6.37,37.01,28.37,18.51,1.11,14.94
9.44,7.31,36.81,28.6,17.85,1.11,14.94
9.56,6.58,36.98,29.15,17.73,1.11,14.94
8.09,6.71,37.37,29.85,17.98,1.11,14.94
9.84,7.2,36.09,29.26,17.61,1.11,14.94
9.7,6.8,36.02,28.75,18.73,1.11,14.94
9.49,6.58,37.11,28.95,17.87,1.11,14.94
8.8,7.24,37.17,28.71,18.07,1.11,14.94
8.4,7.45,36.86,28.64,18.65,1.11,14.94
9.3,6.54,37.02,29.25,17.89,1.11,14.94
8.78,7.45,37.11,27.96,18.7,1.11,14.94
9.91,7.15,36.73,27.63,18.58,1.11,14.94
9.22,6.37,35.98,29.81,18.61,1.11,14.94
9.55,5.25,37.45,30.0,17.7,1.11,14.84
8.85,6.17,36.23,30.0,18.7,1.11,14.84
9.7,6.03,36.0,30.0,17.8,1.11,14.84
9.13,6.02,37.09,29.27,18.49,1.11,14.84
9.41,6.08,37.08,29.6,17.83,1.11,14.84
7.66,6.2,37.13,30.0,17.92,1.11,14.84
13.13,5.53,37.91,23.35,20.0,1.12,18.81
14.03,5.87,37.84,23.04,19.22,1.12,18.81
13.08,5.04,37.61,24.45,19.82,1.12,18.81
12.94,6.0,37.92,23.61,19.53,1.12,18.81
13.94,5.93,37.82,22.85,19.46,1.12,18.81
13.42,5.13,38.09,24.18,19.17,1.12,18.81
12.76,5.69,39.56,22.79,19.2,1.12,18.81
12.57,5.12,39.43,23.12,19.76,1.12,18.81
13.08,5.46,39.42,23.16,18.88,1.12,18.81
14.13,5.37,38.61,22.81,19.07,1.12,18.81
13.29,5.05,38.37,24.04,19.24,1.12,18.81
12.64,5.0,39.62,23.96,18.78,1.12,18.81
14.06,5.74,38.75,22.64,18.81,1.12,18.81
13.27,6.04,38.27,22.97,19.45,1.12,18.81
12.94,5.95,38.11,22.71,20.0,1.12,18.81
14.51,5.69,37.73,23.08,19.0,1.12,18.81
14.6,5.31,37.97,22.81,19.31,1.12,18.81
13.79,6.18,37.52,22.97,19.54,1.12,18.81
13.63,6.06,37.81,23.46,19.04,1.12,18.81
13.08,6.16,38.41,22.88,19.47,1.12,18.81
12.71,5.51,38.56,24.19,19.02,1.12,18.81
13.58,6.56,37.19,26.99,15.67,1.12,16.56
13.37,7.32,37.4,26.42,15.49,1.12,16.56
13.61,7.41,36.97,27.12,15.0,1.12,16.56
14.48,7.15,36.32,26.26,15.79,1.12,16.56
15.0,7.4,36.35,25.11,16.09,1.12,16.56
14.14,6.73,35.79,27.36,15.98,1.12,16.56
13.54,6.85,36.95,27.42,15.23,1.12,16.56
13.25,7.5,37.46,26.18,15.61,1.12,16.56
13.23,7.41,36.76,27.18,15.41,1.12,16.56
15.0,7.04,37.14,25.58,15.18,1.12,16.56
13.97,7.5,36.67,27.11,15.0,1.12,16.56
14.35,6.92,37.3,26.44,15.0,1.12,16.56
13.66,6.94,37.08,27.1,15.23,1.12,16.56
14.86,7.09,36.42,26.36,15.27,1.12,16.56
12.89,7.42,37.39,26.92,15.38,1.12,16.56
14.08,7.0,37.35,25.49,16.09,1.12,16.56
13.21,7.02,37.06,26.88,15.82,1.12,16.56
13.37,7.27,36.48,26.87,16.02,1.12,16.56
13.56,6.98,37.13,26.85,15.48,1.12,16.56
15.0,6.48,36.66,26.01,15.55,1.12,16.56
14.21,7.08,36.04,26.49,16.18,1.12,16.56
13.02,7.29,37.31,26.32,16.06,1.12,16.56
13.36,6.36,37.49,27.04,15.75,1.12,16.56
13.01,6.96,37.46,26.52,16.06,1.12,16.56
11.98,6.29,35.32,27.71,18.7,1.12,14.9
10.88,7.09,36.15,28.34,17.54,1.12,14.9
10.35,6.39,36.27,28.34,18.65,1.12,14.9
10.21,6.85,36.38,27.85,18.71,1.12,14.9
10.2,6.8,36.82,27.76,18.41,1.12,14.9
10.36,7.16,36.57,27.6,18.31,1.12,14.9
11.01,7.29,35.32,28.08,18.3,1.12,14.9
11.67,6.46,35.16,28.43,18.28,1.12,14.9
10.63,6.62,35.82,28.38,18.56,1.12,14.9
10.92,7.2,35.0,28.88,18.21,1.12,14.9
11.32,7.22,35.56,27.83,18.07,1.12,14.9
10.05,6.66,36.76,28.87,17.66,1.12,14.9
10.56,6.82,35.14,29.61,17.87,1.12,14.9
10.36,6.75,36.23,28.95,17.72,1.12,14.9
12.45,6.59,35.37,27.92,17.67,1.12,14.9
10.17,6.43,35.86,29.24,18.3,1.12,14.9
11.7,7.37,35.09,27.66,18.18,1.12,14.9
10.87,7.21,35.0,28.55,18.39,1.12,14.9
12.05,5.22,36.75,28.2,17.78,1.13,14.79
11.98,5.92,36.04,27.95,18.11,1.13,14.79
10.34,5.82,36.23,30.0,17.53,1.13,14.79
10.91,6.21,36.76,27.67,18.44,1.13,14.79
11.18,5.0,37.37,28.14,18.37,1.13,14.79
12.37,5.9,35.77,27.9,18.07,1.13,14.79
11.03,5.54,36.24,28.94,18.25,1.13,14.79
10.28,5.42,36.44,29.9,17.96,1.13,14.79
11.22,5.05,37.14,28.63,17.97,1.13,14.79
12.16,5.52,35.94,28.62,17.76,1.13,14.79
12.42,5.84,35.31,28.57,17.86,1.13,14.79
10.52,5.99,36.43,28.55,18.51,1.13,14.79
12.0,5.91,35.04,28.46,18.59,1.13,14.79
11.47,5.54,36.57,27.78,18.63,1.13,14.79
11.86,5.0,36.89,28.7,17.59,1.13,14.79
11.77,5.3,37.18,27.55,18.2,1.13,14.79
11.83,5.52,37.03,28.02,17.58,1.13,14.79
11.57,6.18,35.66,28.55,18.04,1.13,14.79
10.45,5.68,37.44,27.88,18.55,1.13,14.79
11.56,5.37,36.57,28.85,17.66,1.13,14.79
11.24,5.6,35.25,29.65,18.26,1.13,14.79
10.33,5.96,37.42,27.66,18.63,1.13,14.79
11.19,5.83,36.85,27.74,18.4,1.13,14.79
11.21,5.24,36.71,29.09,17.75,1.13,14.79
12.14,5.58,36.65,28.11,17.52,1.13,14.79
11.37,5.0,36.47,28.75,18.41,1.13,14.79
11.13,6.02,36.34,28.14,18.38,1.13,14.79
10.38,6.01,37.13,27.84,18.64,1.13,14.79
7.97,8.29,36.98,27.71,19.04,1.14,16.44
7.89,8.07,36.25,28.17,19.62,1.14,16.44
7.81,8.07,36.02,28.63,19.46,1.14,16.44
7.78,8.43,37.29,27.51,18.99,1.14,16.44
9.43,8.12,35.0,27.91,19.58,1.14,16.44
8.22,7.63,36.95,28.08,19.12,1.14,16.44
8.45,8.22,35.97,27.72,19.64,1.14,16.44
7.56,8.67,36.3,27.6,19.87,1.14,16.44
7.94,7.85,36.87,27.97,19.38,1.14,16.44
8.72,7.73,35.21,29.32,19.02,1.14,16.44
7.88,7.61,36.47,29.11,18.93,1.14,16.44
8.55,7.53,36.36,28.17,19.4,1.14,16.44
11.11,8.2,35.0,28.19,18.93,1.14,16.37
7.82,9.27,36.02,27.93,18.95,1.15,16.44
7.64,9.38,35.98,28.18,18.82,1.15,16.44
9.71,8.84,35.0,28.6,18.8,1.15,16.44
8.18,9.22,35.63,28.18,18.78,1.15,16.44
12.58,9.04,35.0,27.52,17.77,1.15,16.24
12.6,8.48,35.0,27.74,17.78,1.15,16.24
12.67,7.84,35.0,27.66,18.05,1.15,16.24
13.38,7.52,35.0,27.55,18.21,1.15,16.24
13.21,5.37,36.72,27.21,17.49,1.16,16.34
13.78,5.84,37.24,26.83,16.31,1.16,16.34
13.06,6.1,37.15,26.56,17.12,1.16,16.34
13.39,5.13,37.2,26.96,17.32,1.16,16.34
13.61,6.25,35.56,27.25,17.32,1.16,16.34
13.4,5.58,37.15,27.15,16.72,1.16,16.34
14.09,5.89,35.37,27.26,17.39,1.16,16.34
14.21,5.48,36.31,26.63,17.37,1.16,16.34
13.72,5.85,36.65,26.72,17.07,1.16,16.34
13.32,5.9,36.8,27.13,16.84,1.16,16.34
13.36,5.93,36.63,26.75,17.33,1.16,16.34
13.53,5.69,36.93,27.16,16.68,1.16,16.34
12.95,5.64,36.83,27.14,17.44,1.16,16.34
12.83,6.2,37.11,26.41,17.46,1.16,16.34
14.46,5.65,36.11,27.07,16.7,1.16,16.34
13.94,6.07,36.84,25.84,17.31,1.16,16.34
13.92,5.41,37.35,26.34,16.98,1.16,16.34
13.28,5.34,37.0,27.27,17.12,1.16,16.34
13.97,5.96,37.44,25.34,17.3,1.16,16.34
9.76,6.37,35.98,27.9,19.99,1.16,14.96
7.74,7.45,36.15,29.28,19.38,1.16,14.96
7.72,6.35,36.34,29.65,19.94,1.16,14.96
8.6,6.94,35.86,29.6,19.0,1.16,14.96
8.57,7.4,36.05,29.06,18.92,1.16,14.96
9.05,6.68,37.27,28.21,18.79,1.16,14.96
8.0,7.36,37.09,28.16,19.38,1.16,14.96
8.04,7.29,36.86,27.78,20.0,1.16,14.96
7.88,7.48,35.59,29.5,19.55,1.16,14.96
8.24,6.64,37.15,28.66,19.31,1.16,14.96
8.29,6.99,37.09,28.09,19.54,1.16,14.96
8.97,6.8,36.31,28.7,19.21,1.16,14.96
8.98,7.13,36.18,27.72,20.0,1.16,14.96
8.58,6.3,36.98,29.11,19.03,1.16,14.96
7.53,6.63,37.08,29.12,19.65,1.16,14.96
9.63,6.51,35.46,28.91,19.5,1.16,14.96
9.42,6.62,35.27,29.49,19.2,1.16,14.96
8.37,5.61,37.48,28.01,20.0,1.16,14.84
8.93,6.09,37.07,28.51,19.39,1.16,14.84
9.58,5.7,36.3,28.9,19.53,1.16,14.84
8.42,5.68,36.87,29.94,19.08,1.16,14.84
9.41,6.22,36.15,27.98,20.0,1.16,14.84
9.44,6.11,37.06,27.72,19.68,1.16,14.84
9.99,5.63,37.19,28.11,19.08,1.16,14.84
7.51,5.64,37.42,30.0,18.94,1.16,14.84
8.2,6.0,36.34,30.0,19.27,1.16,14.84
9.83,6.0,36.33,28.62,19.22,1.16,14.84
9.95,6.08,36.59,28.34,19.04,1.16,14.84
9.05,5.63,36.04,30.0,19.24,1.16,14.84
9.96,5.0,37.46,28.74,18.84,1.16,14.84
13.51,5.0,38.82,27.65,15.25,1.17,18.35
14.07,5.42,37.91,27.57,15.03,1.17,18.35
13.15,5.77,38.76,27.52,15.0,1.17,18.35
12.72,5.41,39.54,27.85,15.0,1.17,18.35
13.45,5.66,38.01,27.6,15.28,1.17,18.35
12.57,5.54,37.9,27.88,16.11,1.17,18.35
13.62,6.22,37.7,27.76,15.0,1.17,18.35
13.79,5.0,38.09,28.23,15.0,1.17,18.35
14.0,5.0,39.4,27.86,15.0,1.17,18.35
14.41,7.11,36.88,21.46,20.0,1.17,16.17
14.69,6.69,36.8,21.87,19.95,1.17,16.17
15.0,6.41,36.93,22.03,19.55,1.17,16.17
14.69,7.17,36.77,21.83,19.53,1.17,16.17
15.0,6.48,37.09,22.11,18.76,1.17,16.17
14.33,6.53,37.05,22.31,19.78,1.17,16.17
